category,name,date,text
vetoes,Andrew Johnson,"July 28, 1866","
To the House of Representatives:
I herewith return, without my approval, the bill entitled ""An act erecting the Territory of Montana into a surveying district, and for other purposes.""
The bill contains four sections, the first of which erects the Territory into a surveying district and authorizes the appointment of a surveyor-general; the second constitutes the Territory a land district; the third authorizes the appointment of a register and receiver for said district; and the fourth requires the surveyor-general to--
select and survey eighteen alternate odd sections of nonmineral timber lands within said district for the New York and Montana Iron Mining and Manufacturing Company, incorporated under the laws of the State of New York, which lands the said company shall have immediate possession of on the payment of $1.25 per acre, and shall have a patent for the same whenever, within two years after their selection, they shall have furnished evidence satisfactory. to the Secretary of the Interior that they have erected and have in operation on the said lands iron works with a capacity for manufacturing 1,500 tons of iron per annum: Provided , That the said lands shall revert to the United States in case the above-mentioned iron works be not erected within the specified time: And provided , That until the title to the said lands shall have been perfected the timber shall not be cut off from more than one section of the said lands.
To confer the special privileges specified in this fourth section appears to be the chief object of the bill, the provisions of which are subject to some of the most important objections that induced me to return to the Senate with my disapproval the bill entitled ""An act to enable the New York and Montana Iron Mining and Manufacturing Company to purchase a certain amount of the public lands not now in market."" That bill authorized the same corporation to select and survey in the Territory of Montana, in square form, twenty-one sections of land, three of which might contain coal and iron ore, for which the minimum rate of $1.25 per acre was to be paid. The present bill omits these sections of mineral lands, and directs the surveyor-general to select and survey the timber lands; but it contains the objectionable feature of granting to a private mining and manufacturing corporation exclusive rights and privileges in the public domain which are by law denied to individuals. The first choice of timber land in the Territory is bestowed upon a corporation foreign to the Territory and over which Congress has no control. The surveyor-general of the district, a public officer who should have no connection with any purchase of public land, is made the agent of the corporation to select the land, the selections to be made in the absence of all competition; and over 11.000 acres are bestowed at the lowest price of public lands. It is by no means certain that the substitution of alternate sections for the compact body of lands contemplated by the other bill is any less injurious to the public interest, for alternate sections stripped of timber are not likely to enhance the value of those reserved by the Government. Be this as it may, this bill bestows a large monopoly of public lands without adequate consideration; confers a right and privilege in quantity equivalent to seventy-two preemption rights; introduces a dangerous system of privileges to private trading corporations; and is an unjust discrimination in favor of traders and speculators against individual settlers and pioneers who are seeking homes and improving our Western Territories. Such a departure from the long-established, wise, and just policy which has heretofore governed the disposition of the public funds (lands) can not receive my sanction. The objections enumerated apply to the fourth section of the bill. The first, second, and third sections, providing for the appointment of a surveyor-general, register, and receiver, are unobjectionable if any necessity requires the creation of these offices and the additional expenses of a new surveying land district. But they appear in this instance to be only needed as a part of the machinery to enable the ""New York and Montana Iron Mining and Manufacturing Company"" to secure these privileges; for I am informed by the proper Department, in a communication hereto annexed, that there is no public necessity for a surveyor-general, register, or receiver in Montana Territory, since it forms part of an existing surveying and land district, wherein the public business is, under present laws, transacted with adequate facility, so that the provisions of the first, second, and third sections would occasion needless expense to the General Government.
ANDREW JOHNSON.
"
vetoes,Grover Cleveland,"October 10, 1888","
To the Senate:
I herewith return without approval Senate bill No. 2201, entitled ""An act for the relief of Laura E. Maddox, widow and executrix, and Robert Morrison, executor, of Joseph H. Maddox, deceased.""
An act of Congress approved July 2, 1864, provided among other things that the Secretary of the Treasury, with the approval of the President, might authorize agents ""to purchase for the United States any products of States declared in insurrection, at such price as should be agreed on with the seller, not exceeding the market price thereof at the place of delivery.""
Under the authority of said act the Secretary of the Treasury, with the approval of the President, prescribed rules and regulations to govern the transactions thus permitted, and appointed one H. A. Risley an agent to act for the United States in making such purchases.
On or about the 13th day of November, 1864, said Risley entered into a written contract with Joseph H. Maddox and two other parties, whereby the latter agreed to sell and deliver to Risley as such agent, at Norfolk or New York, 6,000 boxes of tobacco, 350 barrels of turpentine, and 700 barrels of rosin. It was also agreed that all products transported under the contract should be consigned to said Risley as agent and shipped on a Government transport, or, if not so shipped, should be in the immediate charge of an agent of Risley's, whose compensation and expenses should be paid by the sellers. Said products were to be sold in New York or Baltimore under Risley's direction, and one-fourth of the proceeds, after deducting certain expenses, costs, and charges, were to be retained for the United States and three-fourths paid to Maddox and his associates.
It was expressly provided in said contract as follows:
Nothing in this contract contained shall be construed as incurring any liability on behalf of the United States.
It appears that Maddox, very soon after the contract was made, acquired all the interest of his associates therein.
The president of the United States signed an order or permit for the transportation of the goods, in fulfillment of the contract, and for the passage of the parties selling such goods through the Federal military lines, the permit declaring, however, that such transportation and passage should be ""with strict compliance with the regulations of the Secretary of the Treasury, and for the fulfillment of said contract with the agent of the Government.""
Maddox and his associates were not at the time the contract was entered into the owners of any of the property they agreed to sell and deliver; but it is alleged that Maddox, as one of the parties to the contract and as assignee of his co-contractors, purchased 4,042 boxes of tobacco, worth at that time more than $735,000, for the purpose of fulfilling this contract.
The tobacco was purchased by him within the rebel lines in the State of Virginia. A part of it, he charges, was forcibly taken by the military forces of the Government and converted to its use or destroyed while being transported to its destination, and the remainder of it, having been detained in storage at Richmond, Va., was afterwards appropriated to the use of the United States or was destroyed in the fires at Richmond upon the capture of the city by the United States forces in 1865.
An action predicated upon the contract with Risley was brought by Maddox in the Court of Claims to recover the value of this property, but it was held by the court that the contract was void.
On appeal to the Supreme Court of the United States the decision of the Court of Claims was affirmed, upon the ground, as had been previously decided by said court, that under the law, the Treasury regulations, and the Executive orders concerning the purchase of products of insurrectionary States a purchasing agent of the Government had no authority to negotiate with anyone in relation to the purchase of such products unless at the time of the negotiation the party either owned or controlled them; that neither the law nor the regulations for its execution protected a speculation wherein the products to be sold were to be procured by the contractor within the rebel lines after the contract was made; that private citizens were prohibited from trading at all in the insurrectionary districts, and that the object of the law and the regulations to carry it into effect was to encourage the insurgents themselves to bring their products to agents of the Government.
With this adverse decision all chance of recovery upon legal grounds or before the courts was dissipated. But recourse to Congress still remained. As appears from a memorandum furnished in support of this bill, the alleged equities of the case were presented to the Forty-second, the Forty-third, the Forty-fourth, the Forty-fifth, the Forty-sixth, the Forty-eighth, and the Forty-ninth Congresses. Two adverse and more than two favorable committee reports have been made upon the claim. No bill for the relief of the claimant has, however, passed Congress until the present session, when a favorable condition seems to have presented itself.
The bill herewith returned empowers and directs the accounting officers of the Treasury to settle and pay to the representatives of Maddox the amount found due him on account of the loss and damage he sustained by the seizure by our military forces of the tobacco purchased by him under the agreement referred to, excluding, however, the tobacco destroyed by fire in the city of Richmond, and provides that said claim shall be determined upon the evidence taken and now on file in the office of the clerk of the United States Court of Claims and the War Department and any other competent evidence.
I fail to appreciate the equities which entitle this claimant to further hearing.
Every intelligent man should be charged with the knowledge that as a general rule commercial intercourse with the enemy is entirely inconsistent with a state of war, and that the law of 1864 had for its object the encouragement of the insurgents themselves to bring their products to us, and not the authorization of persons to roam through the insurrectionary districts and purchase their products on speculation.
Even if the claimant did not understand these conditions, he certainly knew that his contract was based upon a statute; that the agent with whom he was contracting was a creature of statute, and that such statute and certain regulations of the Secretary of the Treasury made thereunder regulated the right and limited the action of all the parties to said contract. These things sufficiently appear from the very terms of the contract and the permit signed by the President. The privileges and liberties contained in this permit are expressly granted ""with strict compliance with regulations of the Secretary of the Treasury.""
If before or after entering into this contract the claimant had examined these regulations, he would have found that they provided that ""commercial intercourse with localities beyond the lines of actual military occupation by the United States forces is absolutely prohibited."" He would have also found that such regulations expressly provided that the power of the agent of the Government to make contracts should be founded upon the statement that the contractor then owned or controlled the products for which he contracted. And yet the permit of the President, which so completely put the claimant upon inquiry as to what he might or might not do, seems now to be relied upon as the source of equities in his favor, and is pressed into his service under the guise of a sanction of his unlawful proceedings.
Besides the general knowledge the claimant should have possessed of the commercial disabilities consequent upon a state of war, and the information afforded him by his contract and permit, a proclamation of the president publicly issued September 24, 1864, furnished abundant notice of the kind of trading which would be permitted.
The property for which compensation is asked constitutes a part only of that agreed to be furnished. None of it ever reached the possession of the agent of the Government, but, as I understand the case, was at the time of its seizure or destruction still in the territory of the enemy and in rebellious possession. If in the circumstances detailed it was treated by our military forces in like manner as other property in the same situation, there would seem to be no hardship in holding that the contractor assumed this risk as one arising from his unauthorized and, if successful, his profitable venture.
Not being satisfied that there are any especial equities which entitle this claim to more consideration than many others where equities might be claimed in behalf of those who long ago violated our nonintercourse laws, I am unwilling to sanction a precedent which if followed might substantially work a repeal of these laws, regarded necessary and expedient by those charged with legislation during the War of the Rebellion, and who had in full view all the necessities of that period.
GROVER CLEVELAND
"
vetoes,Richard Nixon,"August 01, 1973","
To the Senate of the United States:
I am returning today without my approval S. 504, the ""Emergency Medical Services Systems Act of 1973.""
At my direction, this Administration has been engaged for the past two years in an effort to demonstrate the effectiveness of various types of emergency medical services which can be utilized by local communities. Some $8 million was budgeted for this purpose last fiscal year, and $15 million should be spent in the current fiscal year. I strongly believe the Federal role should be limited to such a demonstration effort, leaving States and communities free to establish the full range of emergency medical services systems that best suit their varying local needs.
By contrast, S. 504 would establish a new Federal grant program which would provide Federal dollars to State and local governments for emergency medical services. The program would be a narrow, categorical one, thrusting the Federal Government into an area which is traditionally a concern of State and local governments and should remain under their jurisdiction.
Instead of providing flexibility for local decisionmaking, a new Federal categorical program of this sort would encourage State and local governments to commit limited funds to federally-defined objectives when their funds might otherwise be spent for local purposes of higher priority.
The bill would authorize appropriations of $185 million for this program over the next three years. This is far in excess of the amounts that can be prudently spent, and S. 504 therefore represents a promise of Federal financial assistance that cannot be kept. I believe all of us must avoid actions of this kind which tend to mislead and therefore disappoint the public.
My second objection to this bill is that it requires the continued operation of the inpatient facilities of the eight general hospitals presently maintained by the Public Health Service. These hospitals have a record of service to this Nation, and especially to its merchant seamen, which is long and distinguished. Nevertheless, it is clear that their inpatient facilities have now outlived their usefulness to the Federal Government. The number of individuals they serve is declining and many of the facilities have become old and outmoded.
Accordingly, the Department of Health, Education and Welfare has embarked upon a program of contracting with community hospitals for the care of those now served by Public Health Service hospitals. The patients now cared for in Public Health Service hospitals are entitled to receive the best medical treatment available. The fact is that many of our community hospitals are more modern, better equipped and more conveniently located than the Public Health facilities and thus would provide better medical care. I cannot agree to legislation that would deny these patients that opportunity.
RICHARD NIXON
The White House,
August 1, 1973.
"
vetoes,Richard Nixon,"January 01, 1971","
To the House of Representatives:
I am returning, without my approval, H.R. 17809, a bill which would fix in law the pay practices applied to Federal ""blue collar"" employees.
A uniform government-wide wage system for these employees already exists. The Coordinated Federal Wage System which is now ill effect is flexible and can respond to changing labor market conditions. The responsiveness of the present method has been demonstrated recently as it provided average wage increases of 9.5 percent during Fiscal Year 1969 and 8.1 percent in Fiscal Year 1970.
H.R. 17809 would also have adverse economic implications. At a time when the Administration is most concerned about inflationary wage settlements in the private sector, this bill would mean that many Federal Employees in a given locality would be paid at much higher rates than those prevailing in the private sector of the same locality. Under the present system, most Federal blue collar workers are already paid four percent more than prevailing rates. This bill would mean that about two-thirds of these workers would be paid at rates eight percent above prevailing rates.
The costly and unwarranted pay features of H.R. 17809 would add still further to a $4 billion blue collar Federal payroll. Since the majority of the employees covered by the proposed bill are employed by the Department of Defense, the only way in which the substantial added costs of the enrolled bill could be met would be through further reductions in employment levels. The Department of Defense has been undergoing substantial employee reductions in the past two years and further reductions would not be acceptable at this time.
Finally, it should be noted that when the wages of Federal employees go up, even greater pressures are placed on private employers to raise their own wages-and thus the fires of inflation are fueled.
In order to keep the administrative wage structure flexible, to fight inflation, and to maintain sufficient employment levels, I must disapprove this bill.
RICHARD NIXON
The White House
January 1, 1971
"
vetoes,Andrew Johnson,"June 25, 1868","
To the House of Representatives:
In returning to the House of Representatives, in which it originated, a bill entitled ""An act to admit the States of North Carolina, South Carolina, Louisiana, Georgia, Alabama, and Florida to representation in Congress,"" I do not deem it necessary to state at length the reasons which constrain me to withhold my approval. I will not, therefore, undertake at this time to reopen the discussion upon the grave constitutional questions involved in the act of March 2, 1867, and the acts supplementary thereto, in pursuance of which it is claimed, in the preamble to this bill, these States have framed and adopted constitutions of State government Nor will I repeat the objections contained in my message of the 20th instant, returning without my signature the bill to admit to representation the State of Arkansas, and which are equally applicable to the pending measure.
Like the act recently passed in reference to Arkansas, this bill supersedes the plain and simple mode prescribed by the Constitution for the admission to seats in the respective Houses of Senators and Representatives from the several States. It assumes authority over six States of the Union which has never been delegated to Congress, or is even warranted by previous unconstitutional legislation upon the subject of restoration. It imposes conditions which are in derogation of the equal rights of the States, and is founded upon a theory which is subversive of the fundamental principles of the Government. In the case of Alabama it violates the plighted faith of Congress by forcing upon that State a constitution which was rejected by the people, according to the express terms of an act of Congress requiring that a majority of the registered electors should vote upon the question of its ratification.
For these objections, and many others that might be presented, I cannot approve this bill, and therefore return it for the action of Congress required in such cases by the Federal Constitution.
ANDREW JOHNSON.
"
vetoes,Gerald R. Ford,"January 02, 1976","
To the House of Representatives:
I am returning without my approval H.R. 5900, commonly known as the Common Situs Picketing Bill.
The bill before me represents a combination of H.R. 5900, which would overturn the United States Supreme Court's decision in the Denver Building Trades case and the newly proposed Construction Industry Collective Bargaining Bill, S. 2305, as amended. During the development of this legislation, I stipulated that these two related measures should be considered together. The collective bargaining provisions have great merit. It is to the common situs picketing title that I address my objections.
I had hoped that this bill would provide a resolution for the special problems of labor-management relations in the construction industry and would have the support of all parties. My earlier optimism in this regard was unfounded. My reasons for this veto focus primarily on the vigorous controversy surrounding the measure, and the possibility that this bill could lead to greater, not lesser, conflict in the construction industry.
There are intense differences between union and nonunion contractors and labor over the extent to which this bill constitutes a fair and equitable solution to a long-standing issue. I have concluded that neither the building industry nor the Nation can take the risk that the bill, which proposed a permanent change in the law, will lead to loss of jobs and work hours for the construction trades, higher costs for the public, and further slowdown in a basic industry.
GERALD R. FORD
The White House,
January 2, 1976.
"
vetoes,William Howard Taft,"August 14, 1912","
To the House of Representatives:
I return, with my objections, H.R. 18642, a bill entitled ""An act to amend an act entitled 'An act to provide revenue, equalize duties, and encourage the industries of the United States, and for other purposes,'"" approved August 5, 1909.
This bill provides for a complete revision of Schedule C of the tariff law, relating to metals and manufactures of metals. In committee and in the consideration of the majority who passed the bill the important part of it seems to have been the basic manufactures of iron and steel, and most of the information which was obtained and discussed was in reference to that manufacture. The truth is that iron and steel as primary products are less than one-third in value of the subject matter covered by it; and that there may be no misunderstanding in regard to this, I present, as an appendix, a table prepared by the Census Bureau showing that included in Schedule C are 59 allied industries of sufficient importance to justify separate classification, study, and report by the Census Bureau, all of which are directly affected by the bill under consideration.
If only the primary products of iron and steel were affected by this bill, or if they constituted the larger part of the values involved in Schedule C, the consideration of the bill for purposes of approval or disapproval would be easier, but it is not within my power to separate these various industries. The bill is presented to me as a whole and must be approved or disapproved as a whole.
The table furnished shows that ""foundry and machine shop products,"" which are secondary products of the iron and steel industry, are made by more than 13,000 competing establishments, with an invested capital of more than a billion and a half dollars, with more than half a million wage earners employed, and producing nearly a billion and a quarter dollars in value of products annually. Every dollar of this capital and every workman employed in the industry is directly affected by the bill, and I can not find, either in the report of the Committee on Ways and Means of the House or, to any extent, in the discussion of the schedule, that serious consideration has been given to the effect of this revision on this particular branch of the industry, and the same thing is true of more than two- thirds of the industries covered by the schedule.
It appears in the discussion of this revision now presented to me for consideration that no public hearings have been given by the Ways and Means Committee of the House, on the ground that it would thereby cause delay. The Ways and Means Committee avowed that the principle of protection had not been considered, but that in framing the present revision of the metal schedule the committee had ""adopted the general principle of reducing all duties to a revenue basis, so far as practicable, except in those cases where more cogent considerations than those relating to the fiscal policy of the Government dictated the transfer of given items to the free list."" This makes a clear-cut issue between the protective policy and that of a tariff for revenue only, and without fuller information, therefore, I am obliged to treat this bill as a revenue bill, and one in which the consideration of preserving the industry by maintaining a tariff necessary to do so had little weight. There is nothing to show me that the duties provided in the bill will equal the difference in the cost of production here and abroad in the great line of industries, and that the wages of workmen will not be reduced by a measure which avowedly discards entirely the principle of fair protection. It should be noted that the labor employed in the secondary industries, which has had so little consideration in this bill, is in a large measure high grade, skilled labor, commanding a high level of wages.
This schedule was included in the general tariff revision of 1909, at which time public hearings were given, attended by importers, domestic producers, employees, and consumers, and the rates then on many of its items were heavily cut, ranging from 10 to 75 per cent, and it would seem now that a thorough study of each one of these separate industries should at least be made, that the Executive and Congress as well might act wisely and intelligently upon them, in order to avoid a further revision at an early date when the facts concerning them could be ascertained.
The products of many of these industries affected by this bill do not enter directly into the daily consumption of the people. The consumers of these products are, to a large extent, manufacturers using these articles in further processes of production. There is no evidence of any widespread demand from such consumers for a revision of the rates on these articles, and for this reason a sufficient time may well be taken to give the study to the respective industries which their importance would seem to demand.
I am not prepared to say that there are no items in this schedule which might not well be reduced, but the general average ad valorem rate of duty under it, taken as a whole for the year 1911, is 32.03 per cent, as against 37.97 per cent in 1896 under the Wilson law, or an apparent reduction of 15.6 per cent of the Wilson duties. The Dingley rates for this schedule in 1909 were 38.09 per cent, showing a reduction in 1911 for the present law of 15.9 per cent of the Dingley rates. Indeed, there is no year since 1883 when the Government statistics show as low an ad valorem rate of duty for this schedule as is shown in 1911, and it does not appear that schedule statistics were kept prior to 1883, so that no comparison can be made prior to that time.
There is little logical relation between the reductions made by this bill in the schedule. For example, steam engines and machine tools in the present law are dutiable at 30 per cent. In this revision steam engines are reduced to 15 per cent, and the whole machine-tool industry is put on the free list, without any reason whatever being given in the report of the Ways and Means Committee in either case for such action.
The term ""machine tools"" has already been the subject of much litigation, and its scope should be clearly defined before the great variety of articles which it now seems to cover are placed on the free list.
The expansion of our foreign trade would seem to demand that a transfer to the free list, like the one made in this bill, of such an enormous range of undetermined products and the opening of the best market in the world to free and unrestricted competition should not be made without at the same time at least securing, as is the case now of specified agricultural implements, the privilege of a like free entry into the markets of our competitors.
It is further difficult to understand by what process of reasoning it is possible to justify a transfer to the free list of a great line of finished articles, while nearly every one of the crude products from which they are made are retained on the dutiable list.
A bill for a complete revision of this schedule was presented to me a year ago in the extra session of this Congress. Many increases and decreases of rates are now made from those named in the former measure. The changes are not explained and indicate the hasty method pursued in the preparation of both. Is it not fair to ask, either on the basis of protection or revenue, which was right?
On the whole, therefore, I am not willing to approve of legislation of this kind, which vitally affects not only millions of workingmen and the families dependent on them, but hundreds of millions of dollars' worth of stocks of goods in the hands of storekeepers and distributors generally, without first providing for a careful and disinterested inquiry into the conditions of the whole industry.
From the outset of my administration I have urged a revision of the tariff based on a nonpartisan study of the facts. I have provided the means for securing such information in the appointment of a Tariff Board. Their thorough work, already completed on several schedules, has justified my confidence in this method. The principle is indorsed by chambers of commerce and boards of trade in almost every city of importance in the country. The proposed bill has not been framed on the basis of any such study of the industry.
Avowedly its rates are fixed with no consideration of anything but revenue. The principle of protection is disregarded entirely, and therefore it is not too much to say that the effect of these sweeping changes on the welfare of those engaged in these varied industries has been disregarded.
WM. H. TAFT.
The White House, August 14, 1912.
"
vetoes,Ronald Reagan,"October 11, 1988","
To the Senate of the United States:
I am returning herewith without my approval S. 1259, a bill to grant a right of access across a portion of Buffalo National River Park to a landowner whose property is adjacent to the Park. Located in northwest Arkansas, the Buffalo National River was established in 1972. Buffalo National River, with both swift-running and placid stretches, is one of the few remaining unpolluted free-flowing rivers in the lower 48 States.
Through various efforts in recent years, the landowner has sought a shortcut across Park lands for access to a public road near his land, as an alternative to the means of access across private lands that he already enjoys. The landowner claimed unsuccessfully in court that certain Park land constituted a public road on which he and other members of the public were entitled to travel. The United States District Court for the Western District of Arkansas found that he had ""no right to use a part of the Buffalo River National Park lands for access to his residence."" Jones v. Gould and the Department of the Interior, Civil No. 83-3097 (1983), 12. Upon appeal of the case, a unanimous three-judge panel of the United States Court of Appeals for the Eighth Circuit affirmed the decision of the lower court, stating that ""the district court's finding that no public road existed is correct."" Jones v. Gould and the Department of the Interior, 741 F. 2d 220 (1984), 221.
Preservation of America's natural heritage requires careful management of our parklands by the Department of the Interior. The Federal Government has a duty to preserve and protect our National Parks for the benefit and enjoyment of all Americans-both those now living and future generations. This bill permits the special roadway access for the private landowner to diminish the scenic, historic, and other values for which the Park was established, as long as it does not do so ""unreasonably."" The Park lands across which the landowner seeks access are partly wooded and partly old pastureland that is now returning to its natural condition as a forest. Special roadway access across this land would inhibit its return to that natural condition.
If we begin with S. 1259 to establish by private bills special roadway privileges in our National Parks for the convenience of private landowners fortunate enough to have sufficient influence to secure passage of such bills, we will have begun to squander our national treasure.
Accordingly, I cannot approve S. 1259.
RONALD REAGAN
The White House,
October 11, 1988.
"
vetoes,Rutherford B. Hayes,"May 04, 1880","
To the House of Representatives:
After mature consideration of the bill entitled ""An act making appropriations to supply certain deficiencies in the appropriations for the service of the Government for the fiscal year ending June 30, 1880, and for other purposes,"" I return it to the House of Representatives, in which it originated, with my objections to its passage.
The bill appropriates about $8,000,000, of which over $600,000 is for the payment of the fees of United States marshals and of the general and special deputy marshals earned during the current fiscal year, and their incidental expenses. The appropriations made in the bill are needed to carry on the operations of the Government and to fulfill its obligations for the payment of money long since due to its officers for services and expenses essential to the execution of their duties under the laws of the United States. The necessity for these appropriations is so urgent and they have been already so long delayed that if the bill before me contained no permanent or general legislation unconnected with these appropriations it would receive my prompt approval. It contains, however, provisions which materially change, and by implication repeal, important pans of the laws for the regulation of the United States elections. These laws have for several years past been the subject of vehement political controversy, and have been denounced as unnecessary, oppressive, and unconstitutional. On the other hand, it has been maintained with equal zeal and earnestness that the election laws are indispensable to fair and lawful elections, and are dearly warranted by the Constitution. Under these circumstances, to attempt in an appropriation bill the modification or repeal of these laws is to annex a condition to the passage of needed and proper appropriations, which tends to deprive the Executive of that equal and independent exercise of discretion and judgment which the Constitution contemplates.
The objection to the bill, therefore, to which I respectfully ask your attention is that it gives a marked and deliberate sanction, attended by no circumstances of pressing necessity, to the questionable and, as I am clearly of opinion, the dangerous practice of tacking upon appropriation bills general and permanent legislation. This practice opens a wide door to hasty, inconsiderate, and sinister legislation. It invites attacks upon the independence and constitutional powers of the Executive by providing an easy and effective way of constraining Executive discretion. Although of late this practice has been resorted to by all political parties when clothed with power, it did not prevail until forty years after the adoption of the Constitution, and it is confidently believed that it is condemned by the enlightened judgment of the country. The States which have adopted new constitutions during the last quarter of a century have generally provided remedies for the evil. Many of them have enacted that no law shall contain more than one subject, which shall be plainly expressed in its title. The constitutions of more than half of the States contain substantially this provision, or some other of like intent and meaning. The public welfare will be promoted in many ways by a return to the early practice of the Government and to the true rule of legislation, which is that every measure should stand upon its own merits.
I am firmly convinced that appropriation bills ought not to contain any legislation not relevant to the application or expenditure of the money thereby appropriated, and that by a strict adherence to this principle an important and much needed reform will be accomplished.
Placing my objection to the bill on this feature of its frame, I forbear any comment upon the important general and permanent legislation which it contains, as matter for specific and independent consideration.
RUTHERFORD B. HAYES
"
vetoes,William J. Clinton,"December 18, 1995","
To the House of Representatives:
I am returning herewith without my approval H.R. 2099, the ""Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 1996.""
H.R. 2099 would threaten public health and the environment, end programs that are helping communities help themselves, close the door on college for thousands of young people, and leave veterans seeking medical care with fewer treatment options.
The bill includes no funds for the highly successful National Service program. If such funding were eliminated, the bill would cost nearly 50,000 young Americans the opportunity to help their community, through AmeriCorps, to address vital local needs such as health care, crime prevention, and education while earning a monetary award to help them pursue additional education or training. I will not sign any version of this appropriations bill that does not restore funds for this vital program.
This bill includes a 22 percent cut in requested funding for the Environmental Protection Agency (EPA), including a 25 percent cut in enforcement that would cripple EPA efforts to enforce laws against polluters. Particularly objectionable are the bill's 25 percent cut in Superfund, which would continue to expose hundreds of thousands of citizens to dangerous chemicals and cuts, which would hamper efforts to train workers in hazardous waste cleanup.
In addition to severe funding cuts for EPA, the bill also includes legislative riders that were tacked onto the bill without any hearings or adequate public input, including one that would prevent EPA from exercising its authority under the Clean Water Act to prevent wetlands losses.
I am concerned about the bill's $762 million reduction to my request for funds that would go directly to States and needy cities for clean water and drinking water needs, such as assistance to clean up Boston Harbor. I also object to cuts the Congress has made in environmental technology, the climate change action plan, and other environmental programs.
The bill would reduce funding for the Council for Environmental Quality by more than half. Such a reduction would severely hamper the Council's ability to provide me with advice on environmental policy and carry out its responsibilities under the National Environmental Policy Act.
The bill provides no new funding for the Community Development Financial Institutions program, an important initiative for bringing credit and growth to communities long left behind.
While the bill provides spending authority for several important initiatives of the Department of Housing and Urban Development (HUD), including Community Development Block Grants, homeless assistance and the sale of HUD-owned properties, it lacks funding for others. For example, the bill provides no funds to support economic development initiatives; it has insufficient funds for incremental rental vouchers; and it cuts nearly in half my request for tearing down the most severely distressed housing projects. Also, the bill contains harmful riders that would transfer HUD's Fair Housing activities to the Justice Department and eliminate Federal preferences in the section 8, tenant-based program.
The bill provides less than I requested for the medical care of this Nation's veterans. It includes significant restrictions on funding for the Secretary of Veterans Affairs that appear designed to impede him from carrying out his duties as an advocate for veterans. Further, the bill does not provide necessary funding for VA hospital construction.
For these reasons and others my Administration has conveyed to the Congress in earlier communications, I cannot accept this bill. This bill does not reflect the values that Americans hold dear. I urge the Congress to send me an appropriations bill for these important priorities that truly serves the American people.
WILLIAM J. CLINTON
The White House, December 18, 1995.
"
vetoes,Richard Nixon,"September 22, 1973","
To the Senate of the United States:
I am returning today without my approval S. 1672, a bill to amend the Small Business Act.
The stated purpose of this measure is to improve the legislative authority of the Small Business Administration, and I am in complete accord with that objective. Unfortunately, this legislation is also burdened with several extremely undesirable features--provisions which would represent a backward march for the Federal Government's disaster relief programs-and for that reason, I am compelled to veto it.
Last year our Nation experienced the worst series of natural disasters in recent memory. I visited several of the affected areas and talked with the victims. Many of them pointed out problems they were having with Federal aid.
As a result of those discussions, I ordered a thorough review of all Federal disaster assistance programs, and earlier this year I proposed legislation that would fundamentally restructure them. The purpose of those proposals was simple: to help disaster victims in the fastest, most efficient and most humane way possible-and in a way that would target our assistance on those genuinely in need. The Federal Government has a clear responsibility to help disaster victims who cannot help themselves, especially low-income families, but those who have their own resources should not use the general taxpayer as a crutch.
If I were to sign this bill, we would turn our back on these objectives and reinstate practices that have proven unworthy in the past. In fact, this bill would reopen a leaky financial tap in the Federal Treasury which the Congress itself closed last April.
The provisions of S. 1672 which I find unacceptable are these:
--At a large and unnecessary expense to the taxpayer, this bill would provide Federally subsidized loans and grants to all disaster victims regardless of economic need. A wealthy landowner, who could provide for himself through insurance or could easily obtain a private loan, would be entitled to a $2500 free grant from the Government and an additional loan at only three percent interest. Alternatively, he could forego the grant and obtain a loan for the full amount at only one percent interest. A poor family could qualify for the same aid under this bill, but it is unlikely they would require as large a loan as richer families. The net result would be greater Federal assistance for the well-to-do than the needy, and an even larger bill for the general taxpayer. That is not my idea of good government.
--The cost for the taxpayer of S. 1672 would be approximately $400 million in Federal spending for each $1 billion in loans. While we cannot precisely forecast future costs, we do know that if our disaster experiences in the next 12 months are the same as last year, this bill would add $800 million to the Federal budget.
--In addition, this bill would slow the Federal Government's ability to respond to disasters by creating an administrative nightmare for those agencies charged with providing assistance.
My continuing hope is that we can act this year to accomplish the much-needed reforms in our disaster assistance programs. The proposals I sent to the Congress earlier this year are designed to insure that the sincere compassion felt by all Americans for disaster victims can be translated into the most rapid, effective and equitable form of disaster assistance possible. To this end the Administration will continue to work with the Congress to enact these comprehensive reforms and, if need be, to enact a constructive, fiscally responsible and effective interim measure which would serve until more permanent reforms can be made. In the meantime, ongoing programs will continue to be of assistance to disaster victims and will not be affected by my disapproval of S. 1672.
RICHARD NIXON
The White House,
September 22, 1973.
"
